script_id,imdb_character_name,words,gender,age
7450,kowalski,1337,m,33
7450,old clerk,171,m,NULL
7450,old trolman,121,m,NULL
7450,super soul,1658,m,32
7450,vera thornton,310,f,NULL
7450,young trolman,125,m,NULL
7454,berman,125,m,26
7454,bob blair,747,m,34
7454,delaney,129,m,56
7454,det. glover,154,m,39
7454,instructor,104,m,NULL
7454,laurie,386,f,28
7454,leslie,383,f,30
7454,lombardo,219,m,41
7454,mc clain,234,m,NULL
7454,robello,149,m,NULL
7454,roberts,318,m,NULL
7454,rub ello,135,m,NULL
7454,sarno,130,m,51
7454,serpico,3842,m,33
7454,sidney green,342,m,58
7463,1st lt. dobbs,157,m,30
7463,1st lt. milo mi,522,m,32
7463,brig. gen. dree,1843,m,55
7463,capt. aarfy aar,340,m,35
7463,capt. j.s. mcwa,208,m,32
7463,capt. john yoss,4086,m,36
7463,capt. nately,129,m,29
7463,capt. orr,531,m,25
7463,chaplain capt. ,1390,m,38
7463,clevinger,330,m,NULL
7463,col. cathcart,2300,m,51
7463,damby,182,m,NULL
7463,dr. 'doc' danee,1256,m,62
7463,first sgt. tows,495,m,46
7463,lt. col. korn,428,m,40
7463,lt. col. moodus,147,m,30
7463,maj. major majo,1220,m,41
7463,nurse duckett,764,f,32
7463,scheisskopf,661,m,NULL
7466,dastan,3093,m,30
7466,farhad,109,m,NULL
7466,farood,1017,m,NULL
7466,garsiv,424,m,28
7466,King Sharaman,110,m,70
7466,nizam,1024,m,67
7466,tamina,1558,f,24
7466,tus,342,m,38
7474,dennis farell,1367,m,39
7474,polly watt,893,f,29
7474,seth belzer,1218,m,30
7474,shay,223,f,NULL
7474,sheriff terri f,168,f,NULL
7475,amy fox,1337,f,34
7475,david fox,2690,m,36
7475,mason,578,m,44
7475,mechanic,269,m,29
7494,bim' nolan,371,m,40
7494,don birnam,5253,m,40
7494,gloria,553,f,22
7494,headwaiter,214,m,55
7494,helen st. james,1838,f,28
7494,mr. st. james,103,m,56
7494,mrs. deveridge,252,f,66
7494,nat,706,m,36
7494,opera cloak roo,249,m,65
7494,wick birnam,986,m,36
7499,arthur stegman,543,m,45
7499,bronson,176,m,63
7499,carter,664,m,60
7499,det. hicks,188,m,56
7499,det. leary,179,m,NULL
7499,fairfax bodygua,122,m,NULL
7499,gray,104,m,45
7499,mrs. lynn porte,220,f,35
7499,phil,153,m,55
7499,porter,1855,m,43
7499,rosie,784,f,32
7499,val resnick,1234,m,47
7502,annabeth markum,502,f,39
7502,boy,126,m,12
7502,brendan harris,692,m,22
7502,celeste boyle,435,f,44
7502,dave boyle,1766,m,45
7502,driver,142,m,58
7502,esther harris,114,f,61
7502,jimmy markum,2142,m,43
7502,pete,219,m,26
7502,sean devine,2069,m,45
7502,theo,124,m,61
7502,val savage,574,m,NULL
7502,whitey powers,1715,m,42
7502,young jimmy,140,m,12
7508,crepsley,2248,m,44
7508,darren,2627,m,17
7508,debbie,317,f,NULL
7508,evra the snake ,405,m,27
7508,Gavner Purl,382,m,54
7508,mr. tall,362,m,50
7508,mr. tiny,289,m,49
7508,singing dad,240,m,NULL
7508,steve,1379,m,17
7508,steve's mom,177,m,NULL
7516,billy nolan,448,m,NULL
7516,carrie white,1143,f,16
7516,chris hargensen,473,f,25
7516,dr. dean l. mcd,254,m,NULL
7516,emma,187,f,NULL
7516,heather,128,f,18
7516,johgensen,154,m,NULL
7516,margaret white,896,f,53
7516,martin quinlan,133,m,NULL
7516,ms. desjardin,1036,f,38
7516,principal morto,400,m,59
7516,Sheriff Otis Do,302,m,NULL
7516,sue snell,1317,f,24
7516,tina,217,f,20
7516,tommy ross,1075,m,19
7516,young estelle h,144,f,NULL
7521,Bob Keene,770,m,NULL
7521,bob morales,2364,m,25
7521,buddy holly,106,m,34
7521,connie valenzue,960,f,37
7521,donna ludwig,338,f,22
7521,ritchie valens,1857,m,25
7521,rosie morales,425,f,28
7522,ana moreau,252,f,23
7522,catherine linkl,193,f,39
7522,daniel kiefer,348,m,54
7522,david barlow,584,m,57
7522,harlan whitford,530,m,69
7522,keller,142,m,33
7522,matt weston,1886,m,36
7522,tobin frost,1656,m,58
7523,beirut: doumet,135,m,36
7523,charles harker,764,m,44
7523,elizabeth hadle,330,f,29
7523,gladys jennip,180,f,34
7523,harry duncan,225,m,60
7523,nathan d. muir,5033,m,65
7523,robert aiken,198,m,40
7523,tom bishop,1301,m,38
7526,abby allshard,368,f,44
7526,capt. nathan cu,2811,m,42
7526,lt. flint cohil,589,m,28
7526,narrator,250,m,58
7526,olivia dandridg,432,f,27
7526,second lt. ross,212,m,28
7526,sgt. tyree,723,m,31
7526,top sgt. quinca,373,m,63
7535,damon wells,666,m,NULL
7535,dede tate,2341,f,29
7535,eddie,942,m,24
7535,fred tate,2254,m,9
7535,garth emmerick,559,m,32
7535,gina,355,f,27
7535,jane grierson,3024,f,43
7535,matt montini,128,m,10
7535,miss nimvel,222,f,40
7540,benny,540,m,NULL
7540,bob mcclane,633,m,42
7540,douglas quaid,1801,m,43
7540,dr. lull,228,f,38
7540,george,203,m,48
7540,harry,148,m,48
7540,helm,157,m,NULL
7540,lori,722,f,32
7540,melina,521,f,32
7540,newscaster,153,f,28
7540,richter,468,m,40
7540,vilos cohaagen,986,m,52
7544,barry,274,m,24
7544,glenn,139,m,19
7544,guido,243,m,32
7544,jackie,188,m,27
7544,joel goodsen,3153,m,21
7544,joel's father,256,m,48
7544,joel's mother,176,f,43
7544,lana,1370,f,24
7544,miles,594,m,30
7544,vicki,155,f,34
7545,catelyn conlon,142,f,NULL
7545,colin,484,m,NULL
7545,detective john ,961,m,56
7545,eddie conlon,198,m,74
7545,flores,235,f,NULL
7545,jimmy conlon,2208,m,63
7545,kenan boyle,123,m,NULL
7545,margaret conlon,161,f,85
7545,mike conlon,1704,m,36
7545,sarah,249,f,NULL
7545,shawn maguire,998,m,65
7548,andy,2831,m,40
7548,dennis riley,635,m,38
7548,dr abott,162,f,NULL
7548,dr ciaire,183,m,NULL
7548,dr claire,123,m,NULL
7548,jed,1915,m,35
7548,kris,169,m,NULL
7548,lester adams,523,m,59
7548,mr leemus,328,m,NULL
7548,paula bell,154,f,21
7548,rae,959,f,NULL
7548,tracy,1861,f,26
7549,piccolo' pete ,410,m,36
7549,doctor cozy car,797,m,40
7549,doug,257,m,30
7549,frankie,114,m,NULL
7549,franklyn madson,1859,m,53
7549,gray baker,588,m,35
7549,inga,265,f,48
7549,margaret straus,675,f,32
7549,roman strauss,101,m,31
7549,sister madelein,318,f,33
7549,woman,144,f,NULL
7554,annie,1078,f,34
7554,felix,919,m,46
7554,reiniger,237,m,44
7554,stanley,933,m,58
7554,terrier,2434,m,55
7557,agent,112,m,NULL
7557,birdmann,372,m,31
7557,clara,758,f,40
7557,lecturer,138,m,NULL
7557,lucy,717,f,23
7557,man 1,871,m,68
7557,sophie,128,f,NULL
7563,beckham,165,m,NULL
7563,colonel john ca,225,m,37
7563,colonel reed,104,m,55
7563,iraqi police ca,102,m,NULL
7563,sergeant jt san,1527,m,30
7563,sergeant matt t,254,m,41
7563,specialist owen,925,m,33
7563,staff sergeant ,2090,m,37
7565,baroness kessle,582,f,69
7565,bernie,274,m,46
7565,boris balkan,1354,m,61
7565,dean corso,2353,m,36
7565,gruber,181,m,68
7565,liana telfer,342,f,44
7565,pablo & pedro c,208,m,NULL
7565,the girl,435,f,33
7565,victor fargas,450,m,63
7583,ben bradlee,782,m,54
7583,bob woodward,2693,m,40
7583,carl bernstein,2461,m,39
7583,dardis' secreta,144,f,39
7583,debbie sloan,459,f,29
7583,deep throat,552,m,51
7583,donald segretti,205,m,33
7583,foreign editor,183,m,47
7583,harry rosenfeld,590,m,56
7583,howard simons,182,m,57
7583,male librarian,116,m,NULL
7583,national editor,126,m,54
7593,charles driggs,2930,m,31
7593,irene,161,f,28
7593,larry dillman,312,m,35
7593,lulu,3103,f,NULL
7593,peaches,245,m,NULL
7593,ray sinclair,2535,m,32
7597,andy,241,m,13
7597,don,577,m,46
7597,doyle,628,m,36
7597,flynn,265,m,44
7597,scarlet,682,f,28
7597,soldier,146,m,36
7597,stone,234,m,35
7597,tammy,337,f,18
7602,cornelius,386,m,NULL
7602,enola,611,f,10
7602,helen,1194,f,32
7602,helmut,186,m,NULL
7602,lazlo,580,m,NULL
7602,Mariner,1579,m,40
7602,wanda,163,f,NULL
7607,albert graves,502,m,44
7607,allan taggert,339,m,36
7607,betty fraley,121,f,41
7607,dwight troy,229,m,42
7607,fay estabrook,202,f,44
7607,miranda sampson,287,f,24
7607,mrs. sampson,167,f,42
7607,puddler,276,m,39
7607,susan harper,133,f,39
7610,Bobbie Markowe,2953,f,37
7610,carol van sant,958,f,41
7610,claude axhelm,449,m,46
7610,dale coba,466,m,48
7610,Dr. Fancher,254,f,38
7610,ed wimpiris,196,m,47
7610,j a,221,f,35
7610,Joanna Eberhart,2386,f,35
7610,Joanna Eberhart,275,f,37
7610,kit sunderson,254,f,34
7610,mrs. kirgassa,196,f,54
7610,ted van sant,274,m,41
7610,walter eberhart,3258,m,41
7623,doctor,115,m,NULL
7623,jamie,686,f,51
7623,john,4071,m,45
7623,Molly,1861,f,46
7624,carol,152,f,50
7624,jeff,1684,m,31
7624,kevin,124,m,23
7624,linda,460,f,36
7624,Pat,2396,m,37
7624,paul,111,m,NULL
7624,sharon,780,f,65
7626,doctor banks,156,m,NULL
7626,hector,212,m,NULL
7626,henry black,281,m,9
7626,meredith black,1238,f,49
7626,norah,2374,f,21
7626,porter black,2869,m,22
7626,Vice President,422,f,55
7626,Walter Black,5220,m,55
7627,allen gamble,3663,m,43
7627,bob littleford,119,m,44
7627,Captain Gene Ma,814,m,59
7627,christinith,106,f,35
7627,christopher dan,108,m,38
7627,david ershon,110,m,45
7627,derek jeter,173,m,NULL
7627,don beaman,144,m,NULL
7627,dr. sheila gamb,219,f,36
7627,fosse,193,m,28
7627,francine,198,f,33
7627,martin,265,m,40
7627,mayor,109,m,65
7627,morgan freeman,214,m,NULL
7627,officer watts,108,m,41
7627,old lady,102,f,NULL
7627,terry hoitz,3493,m,39
7627,therapist,142,f,28
7627,tim,332,m,NULL
7630,bill lawson - n,518,m,64
7630,brian fantana,752,m,35
7630,brick tamland,193,m,42
7630,champ kind,783,m,42
7630,ed harken,875,m,65
7630,frank vitchard,148,m,33
7630,garth holliday,150,m,37
7630,helen,137,f,31
7630,ron burgundy,4445,m,37
7630,Veronica Cornin,2069,f,33
7631,greg hannigan,291,m,NULL
7631,hugh,340,m,24
7631,jay height,1435,f,21
7631,kelly height,606,f,17
7631,paul,608,m,22
7631,yara,424,f,25
7633,arkansasside ma,102,m,59
7633,chavez,118,m,NULL
7633,chief deputy ti,247,m,58
7633,corey,314,m,27
7633,deputy foster,150,m,39
7633,devol,194,m,NULL
7633,dorothy,548,f,NULL
7633,farmer,137,m,NULL
7633,jami,2077,f,23
7633,johnny,118,m,NULL
7633,kendra,181,f,NULL
7633,lillian,785,f,65
7633,lone wolf moral,675,m,44
7633,mrs. scott,131,f,65
7633,newscaster,145,m,NULL
7633,nick,650,m,NULL
7633,Reverend Cartwr,277,m,71
7633,roy,302,m,NULL
7633,Sheriff Underwo,286,m,76
7633,Texas Mayor,110,f,NULL
7647,dylan flynn,392,m,45
7647,guayabera shirt,164,m,30
7647,hector,475,m,NULL
7647,jerry weiss,427,m,61
7647,joe collins,244,m,39
7647,laura black,614,f,37
7647,lawyer,225,m,NULL
7647,mike terry,2075,m,31
7647,official at are,176,m,38
7647,richie,369,m,NULL
7647,ring announcer,101,m,75
7647,sammy,145,m,NULL
7647,snowflake,219,m,29
7647,sondra terry,774,f,25
7651,david rice,4912,m,27
7651,griffin,1466,m,22
7651,millie,1356,f,27
7651,mr. bowker,880,m,55
7651,william rice,110,m,53
7651,young mark,121,m,19
7657,constable clark,239,m,41
7657,dr. john watson,2292,m,37
7657,inspector lestr,269,m,41
7657,irene adler,969,f,31
7657,lord blackwood,857,m,46
7657,lord coward,232,m,34
7657,mary morstan,231,f,32
7657,sherlock holmes,4733,m,44
7659,akkad,481,m,NULL
7659,ham,331,m,22
7659,ila,460,f,24
7659,naameh,881,f,44
7659,noah,2879,m,50
7659,og,278,m,76
7659,samyaza,221,m,73
7659,shem,547,m,22
7678,edgar hart,171,m,51
7678,millie lammorea,883,f,28
7678,mrs. rose,170,f,72
7678,pinky rose,478,f,28
7681,Alma Dray,1764,f,30
7681,arthur tressler,136,m,80
7681,dylan rhodes,2205,m,46
7681,etienne glickma,177,m,NULL
7681,hernandez,661,m,NULL
7681,J. Daniel Atlas,2635,m,30
7681,london,527,m,NULL
7681,lt thomas,409,m,NULL
7681,mr kaplan,110,m,NULL
7681,roderigo,332,m,NULL
7681,young agent,147,m,NULL
7682,agent mack,295,m,33
7682,cassie holmes,1539,f,15
7682,emily wu,253,f,46
7682,henry carver,1027,m,45
7682,hook waters,403,m,41
7682,kira hudson,768,f,23
7682,nick's father,130,m,46
7682,pinky stein,243,m,NULL
7682,teresa stowe,266,f,35
7695,beth,710,f,NULL
7695,holly,364,f,21
7695,juno,1111,f,24
7695,rebecca,806,f,32
7695,sam,506,f,26
7695,sarah,579,f,24
7696,bill nelson,1056,m,66
7696,cally,473,f,29
7696,chancellor falc,411,m,39
7696,chandler,220,m,37
7696,command centre ,135,f,NULL
7696,doctor,200,m,NULL
7696,dr. ben stirlin,752,m,35
7696,dr. talbot,274,m,44
7696,george dutton,175,m,81
7696,infected man,132,m,NULL
7696,jane harris,521,f,NULL
7696,john hatcher,545,m,43
7696,kane,963,m,65
7696,katherine sincl,2262,f,NULL
7696,michael canaris,1818,m,43
7696,read,219,f,24
7696,schaeffer,464,m,NULL
7696,sol,536,m,33
7697,barry,359,m,37
7697,brian stills,717,m,36
7697,darcy,1236,f,30
7697,dorita,678,f,33
7697,lorraine,680,f,34
7697,mark winslow,454,m,49
7697,max fielder,1606,m,38
7698,angelo,127,m,25
7698,athena,218,f,NULL
7698,Aunt Voula,480,f,NULL
7698,cousin nikki,291,f,38
7698,gus portokalos,970,m,75
7698,hillary,223,f,NULL
7698,ian miller,1113,m,41
7698,maria portokalo,725,f,62
7698,mike,220,m,38
7698,nick portokalos,592,m,36
7698,priest,148,m,NULL
7698,toula portokalo,2695,f,40
7698,uncle taki,134,m,52
7704,claire peterson,4072,f,46
7704,Garrett Peterso,1318,m,54
7704,kevin peterson,1031,m,NULL
7704,noah sandborn,2311,m,28
7704,princil brodie,146,f,NULL
7704,Principal Edwar,433,m,49
7704,rhonda,248,f,NULL
7704,travis,163,m,NULL
7704,vicky lansing,744,f,47
7706,Adrian Doorbal,389,m,35
7706,Captain Lopez,272,m,61
7706,Carolyn 'Cissy',182,f,39
7706,cindy eldridge,108,f,NULL
7706,daniel lugo,2570,m,42
7706,ed dubois,905,m,63
7706,frank griga,202,m,53
7706,gene tolliver,256,m,NULL
7706,john mese,210,m,42
7706,marc schiller,1224,m,NULL
7706,paul doyle,593,m,41
7706,sabina petrescu,285,f,NULL
7709,amelia boynton,107,f,54
7709,andrew young,698,m,NULL
7709,archbishop iako,160,m,NULL
7709,chief wilson ba,121,m,NULL
7709,col. al lingo,251,m,63
7709,coretta scott k,876,f,41
7709,diane nash,380,f,31
7709,dr. martin luth,4854,m,38
7709,fred gray,115,m,46
7709,gov. george wal,489,m,53
7709,james bevel,309,m,42
7709,james forman,271,m,31
7709,james orange,101,m,39
7709,john doar,236,m,42
7709,john lewis,750,m,21
7709,lee white,268,m,40
7709,malcolm x,221,m,38
7709,president lyndo,2387,m,66
7709,ralph abernathy,316,m,45
7709,registrar,101,m,45
7709,rev. c.t. vivia,151,m,40
7709,rev. hosea will,302,m,51
7716,adrian yates,1833,m,37
7716,krueger,386,m,62
7716,laugher,105,m,44
7716,mike howell,1931,m,32
7716,otis,226,m,51
7716,petey douglas,262,m,45
7716,phoebe larson,1361,f,25
7716,rose,262,m,51
7716,sheriff watts,222,m,56
7716,victoria lasset,1605,f,48
7730,arthur,1199,m,81
7730,charlie,358,m,NULL
7730,church leader,146,m,53
7730,dean,143,m,51
7730,gazelle,258,f,32
7730,jack,3576,m,NULL
7730,Little Eggsy,2583,m,NULL
7730,merlin,2084,m,51
7730,michelle unwin,224,f,42
7730,roxy,317,f,NULL
7730,valentine,1424,m,66
7731,alejandro,2484,m,29
7731,charles,146,m,55
7731,jonah,273,m,28
7731,justine,1358,f,24
7731,kara,133,f,32
7731,kaycee,826,f,21
7731,lars,573,m,21
7731,samantha,121,f,28
7731,teacher,309,f,NULL
7731,tim,545,m,NULL
7732,amanda cartwrig,144,f,37
7732,chris briggs,1042,m,23
7732,duncan,706,m,33
7732,gertie michaels,606,f,26
7732,kurt,130,m,32
7732,lauren,640,f,NULL
7732,leroy,110,m,NULL
7732,max cartwright,2197,f,21
7732,paula,261,f,24
7732,tina,709,f,34
7732,vicki summers,1338,f,26
7733,danny dyson,167,m,NULL
7733,det cheung,112,m,NULL
7733,garbage man,293,m,NULL
7733,guardian,1052,m,68
7733,jimmy,173,m,NULL
7733,john connor,1631,m,46
7733,kyle reese,2194,m,29
7733,lt. matias,282,m,NULL
7733,o'brien,337,m,60
7733,sarah connor,2204,f,29
7733,young kyle,145,m,NULL
7737,aimee,132,f,NULL
7737,aubrey,361,f,53
7737,crispian,1233,m,34
7737,drake,511,m,30
7737,erin,1467,f,28
7737,felix,945,m,30
7737,kelly,132,f,28
7737,paul,727,m,48
7737,zee,277,f,NULL
7738,anna peterson,1841,f,21
7738,craig,213,m,37
7738,david,3205,m,32
7738,kristen,318,f,NULL
7738,laura peterson,674,f,53
7738,luke peterson,859,m,20
7738,major carver,887,m,52
7738,mr. alston,112,m,NULL
7738,mr. lyles,135,m,NULL
7738,spencer peterso,684,m,54
7738,zeke,297,m,26
7740,alejandro,1900,m,48
7740,dave jennings,306,m,66
7740,delta,294,m,NULL
7740,Kate Macer,1438,f,32
7740,matt graver,1408,m,47
7740,migrant #1,212,m,NULL
7740,phil coopers,130,m,NULL
7740,reggie wayne,801,m,26
7740,ted,116,m,38
7740,us marshal,289,m,NULL
7742,archie,329,m,NULL
7742,caleb,164,m,NULL
7742,cop 1,270,m,NULL
7742,doc,740,f,NULL
7742,eric,1811,m,47
7742,grandma,313,f,67
7742,henry,312,m,37
7742,midget,303,m,NULL
7742,old guy,409,m,NULL
7742,rey,1005,m,28
7752,george little,380,m,9
7752,Mr. Fredrick Li,518,m,40
7752,mr. reginald 'r,839,m,50
7752,mrs. camille st,214,f,41
7752,Mrs. Eleanor Li,761,f,43
7752,"mrs. keeper, th",281,f,40
7752,snowbell 'snow',470,m,43
7752,stuart little,2010,m,38
7756,bryan turner,432,m,NULL
7756,dj yella,132,m,35
7756,dr. dre,933,m,NULL
7756,eazy-e,4246,m,NULL
7756,greg mack,102,m,46
7756,ice cube,807,m,24
7756,jerry heller,2313,m,48
7756,lonzo williams,340,m,41
7756,suge knight,550,m,NULL
7756,tomica,675,f,NULL
7759,blackbeard,1969,m,47
7759,fathe,278,m,NULL
7759,hook,2700,m,31
7759,kiowa,277,m,NULL
7759,mary,153,f,30
7759,miner,588,m,NULL
7759,nibs,242,m,NULL
7759,peter,2516,m,13
7759,skinny orphan,110,m,NULL
7759,smee,423,m,NULL
7759,Tiger Lily,2128,f,30
7759,turk,546,m,NULL
7763,Delacourt,846,f,51
7763,frey,1363,f,30
7763,head smuggler,173,m,43
7763,john carlyle,295,m,57
7763,julio,548,m,34
7763,kruger,795,m,40
7763,manuel,120,m,39
7763,matilda,219,f,NULL
7763,max,1906,m,43
7763,nun,258,f,NULL
7763,sandro,380,m,34
7763,spider,1671,m,37
7765,dierdre,247,f,NULL
7765,frankie,2763,f,38
7765,hannah,595,f,28
7765,isaac,236,m,NULL
7765,josh,1053,m,NULL
7765,lillian,910,f,54
7765,richards,339,m,46
7765,sam,3600,m,32
7765,ted,123,m,36
7766,betty ross,1639,f,31
7766,bruce banner,975,m,39
7766,cabot,627,m,NULL
7766,emil blonsky,487,m,47
7766,general joe gre,157,m,NULL
7766,reporter,113,f,NULL
7766,samson,645,m,NULL
7766,samuel sterns,674,m,44
7766,stanley,165,m,78
7769,angela,295,f,NULL
7769,ben,1442,m,19
7769,english teacher,129,m,42
7769,lacey,712,f,22
7769,margo,2193,f,23
7769,quentin,4327,m,21
7769,radar,1469,m,NULL
7769,student in hall,116,f,NULL
7770,astinos,150,m,33
7770,captain,727,m,41
7770,daxos,110,m,38
7770,dilios,2540,m,41
7770,ephialtes,544,m,41
7770,king leonidas,2684,m,37
7770,loyalist,250,m,59
7770,messenger,250,m,NULL
7770,persian general,238,m,NULL
7770,queen gorgo,1071,f,33
7770,spartan general,278,m,NULL
7770,stelios,246,m,29
7770,theron,820,m,37
7770,xerxes,511,m,31
7779,carl,775,m,53
7779,dalton lambert,218,m,NULL
7779,detective senda,265,m,50
7779,elise rainier,784,f,70
7779,josh lambert,1403,m,40
7779,lorraine lamber,1087,f,65
7779,renai lambert,753,f,34
7779,specs,408,m,36
7779,tucker,346,m,34
7779,young josh,170,m,14
7780,Albert,493,m,40
7780,allegra,106,f,31
7780,brent,449,m,NULL
7780,cressida,526,f,31
7780,geoff,228,m,NULL
7780,hitch,4943,m,37
7780,liza,345,f,NULL
7780,sara,2654,f,31
7780,vance,370,m,37
7796,bobby - age 10,122,m,11
7796,brandi,349,f,21
7796,dooky,146,m,20
7796,dough boy,1373,m,NULL
7796,furious styles,1812,m,30
7796,lewis crump,244,m,44
7796,monster,214,m,28
7796,mrs. baker,271,f,29
7796,mrs. olaf,210,f,NULL
7796,ms baker,156,f,NULL
7796,officer coffey,196,m,50
7796,reva styles,839,f,33
7796,ricky baker,669,m,22
7796,shalika,117,f,20
7796,shanice,171,f,NULL
7796,tre styles,2194,m,23
7800,alan,276,m,NULL
7800,brooke wolfe,1058,f,35
7800,cheryl lang,473,f,37
7800,fbi agent whit ,894,m,45
7800,grant faraday,296,m,12
7800,michael faraday,5160,m,50
7800,newswoman,122,f,NULL
7800,oliver lang,1663,m,41
7800,student kemp,168,m,NULL
7800,young mom,450,f,NULL
7808,dean kansky,1558,m,36
7808,eve,883,f,37
7808,halley buchanan,563,f,30
7808,jonathan trager,2844,m,35
7808,lars hammond,225,m,40
7808,sara thomas,2727,f,28
7814,ab dal,469,m,NULL
7814,admiral chadwic,123,m,48
7814,berber,166,m,NULL
7814,capt. jerome,582,m,29
7814,dreighton,231,m,27
7814,eden pedecaris,1792,f,29
7814,gummere,485,m,40
7814,john hay,451,m,69
7814,president's aid,125,m,NULL
7814,raisuli,2364,m,45
7814,sir joseph,340,m,46
7814,the bashaw,158,m,52
7814,theodore roosev,2539,m,54
7814,ugly arab,152,m,44
7814,wa zan,356,m,NULL
7814,william pedecar,188,m,14
7818,"bill jarvis, fr",203,m,50
7818,charles weiss,198,m,32
7818,dexter,106,m,NULL
7818,fbi agent andy ,154,m,NULL
7818,insp. walter co,636,m,57
7818,joe lambert,174,m,43
7818,john mcclane,2039,m,40
7818,ricky walsh,123,m,48
7818,simon gruber,1185,m,47
7818,zeus carver,1809,m,47
7820,carl casper,4551,m,48
7820,inez,994,f,42
7820,jen,593,f,53
7820,martin,582,m,50
7820,marvin,330,m,49
7820,molly,391,f,30
7820,percy,991,m,NULL
7820,ramsey michel,394,m,54
7820,riva,505,m,77
7820,tony,278,m,44
7822,alby,1005,m,29
7822,chuck,643,m,NULL
7822,clint,193,m,NULL
7822,father,155,m,NULL
7822,gally,1351,m,21
7822,minho,1811,m,NULL
7822,newt,378,m,24
7822,Teresa,889,f,22
7822,thomas,2500,m,23
7822,woman,266,f,NULL
7822,Zart,133,m,NULL
7829,denise,270,f,15
7829,Evelyn Vuoso,164,f,40
7829,gail monahan,689,f,40
7829,gil hines,201,m,37
7829,jasira maroun,2301,f,19
7829,melina hines,968,f,35
7829,rifat maroun,2391,m,NULL
7829,school photogra,106,m,39
7829,thena panos,187,f,30
7829,thomas bradley,1028,m,20
7829,Travis Vuoso,1016,m,39
7829,zack vuoso,378,m,14
7830,el scarface,187,m,NULL
7830,el smiley,164,m,NULL
7830,el sol,348,m,NULL
7830,horacio,547,m,39
7830,lil' mago,576,m,NULL
7830,martha marlene,225,f,27
7830,orlando,217,m,NULL
7830,sayra,660,f,17
7830,tia toña,219,f,NULL
7830,willy 'el caspe,514,m,NULL
7834,annie schmidt,165,f,62
7834,captain dickson,610,m,45
7834,deputy chief ha,308,m,44
7834,dr. murphy,236,m,44
7834,jenko,2145,m,34
7834,maya,928,f,28
7834,mercedes,309,f,NULL
7834,mr. walters,117,m,44
7834,professor,189,f,NULL
7834,schmidt,4130,m,31
7834,zook,809,m,28
7836,angela rivera,385,f,39
7836,billy hope,4027,m,35
7836,charity announc,160,m,NULL
7836,eli frost,122,m,NULL
7836,jim lampley,337,m,66
7836,jon jon,482,m,NULL
7836,jordan mains,903,m,40
7836,judge kayle,507,f,70
7836,kash's posse,414,m,36
7836,leila hope,555,f,NULL
7836,maureen hope,464,f,37
7836,miguel 'magic' ,296,m,NULL
7836,mikey,126,m,NULL
7836,mrs. doyle,140,f,51
7836,referee,345,m,NULL
7836,tick wills,1895,m,54
7836,umpire,128,m,NULL
7849,chief parker,468,m,72
7849,connie o'mara,449,f,38
7849,detective sgt. ,107,m,NULL
7849,dragna,211,m,63
7849,jack whalen,429,m,36
7849,jean,542,f,NULL
7849,mickey cohen,1334,m,53
7849,officer conwell,439,m,39
7849,officer daryl g,135,m,31
7849,officer max ken,632,m,55
7849,officer navidad,159,m,37
7849,sgt. jerry woot,1448,m,33
7849,sgt. john o'mar,2494,m,45
7849,thug,124,m,NULL
7849,washington,494,m,NULL
7850,cameraman,103,m,52
7850,Church Preacher,137,m,47
7850,colored chef,105,m,48
7850,John L. Sulliva,245,m,36
7850,judge,242,m,55
7850,miz zeffie,186,f,49
7850,mr carson,209,m,NULL
7850,mr. casalsis,137,m,52
7850,mr. hadrian,371,m,53
7850,Sullivan's Butl,312,m,62
7850,Sullivan's Vale,252,m,54
7850,the doctor,118,m,57
7850,the girl,1513,f,19
7850,trusty,291,m,57
7856,biff tannen,417,m,26
7856,dr. emmett brow,2058,m,47
7856,george mcfly,950,m,21
7856,lorraine baines,800,f,24
7856,marty mcfly,3397,m,24
7856,stella baines,117,f,41
7858,alissa,513,f,33
7858,darnell,3034,m,36
7858,glenn,119,m,NULL
7858,James,3516,m,48
7858,jessica,103,f,NULL
7858,jonald,219,m,NULL
7858,martin,1019,m,71
7858,peter penny,293,m,57
7858,Rico,214,m,NULL
7858,rita,448,f,NULL
7858,Russell,772,m,35
7858,shitnts,144,m,NULL
7860,alec,4155,m,27
7860,ben,118,m,NULL
7860,cedric,124,m,30
7860,daisy,126,f,24
7860,faiza,585,f,29
7860,megan,4897,f,26
7860,police clerk,189,m,NULL
7860,rick raines,127,m,44
7870,adrienne saunde,2551,f,46
7870,board of educat,240,f,NULL
7870,evelyn,198,f,41
7870,harvey,382,m,35
7870,jack saunders,1906,m,46
7870,mary saunders,281,f,7
7870,policeman #1,125,m,NULL
7870,rosalie,348,f,61
7871,bert,260,m,60
7871,elaine,591,f,45
7871,fran,117,f,65
7871,hilary,104,f,47
7871,jack,2967,m,45
7871,jessica,173,f,29
7871,nancy,3709,f,36
7871,sean,929,m,37
7875,adrian,359,f,33
7875,announcer,149,m,53
7875,apollo creed,542,m,31
7875,apollo's traine,265,m,42
7875,director,191,m,37
7875,mickey,761,m,72
7875,paulie,248,m,39
7875,rocky balboa,2728,m,33
7876,adrian,296,f,36
7876,apollo creed,1836,m,34
7876,Clubber Lang,1253,m,30
7876,duke,149,m,45
7876,mickey goldmill,1270,m,75
7876,paulie,1390,m,42
7876,rematch comment,385,m,NULL
7876,rematch comment,226,m,NULL
7876,rocky balboa,2379,m,36
